0.000	4.000	F:maj7#11
4.000	8.000	Bb:maj7#11
8.000	12.000	E:hdim7
12.000	16.000	A:7(b9)
16.000	20.000	Ab:maj7
20.000	24.000	Ab:maj7#11
24.000	28.000	G:hdim7
28.000	32.000	C:7(#11)
32.000	36.000	Db:maj7
36.000	40.000	B:maj7/F#
40.000	44.000	F:7(#11)
44.000	48.000	Db:add9/Eb
48.000	52.000	Db:7sus4
52.000	56.000	C:7(#11)
56.000	60.000	G:minmaj7
60.000	64.000	C:7(#11)
