0.000	4.000	A:min
4.000	8.000	Bb:7
8.000	10.000	A:min
10.000	12.000	E:7
12.000	14.000	A:min
14.000	16.000	A:7
16.000	20.000	D:min
20.000	24.000	F:7
24.000	26.000	F#:min7
26.000	28.000	B:7
28.000	32.000	E:7
32.000	36.000	A:min
36.000	40.000	Bb:7
40.000	44.000	A:min
44.000	48.000	D:7
48.000	50.000	C:maj
50.000	52.000	A:min
52.000	54.000	D:7
54.000	56.000	E:7
56.000	58.000	A:min
58.000	60.000	D:7
60.000	62.000	B:min7
62.000	64.000	E:7
